☔	5	sombrinha na chuva	acessório | chuva | clima | clothing | drop | drops | gotas | guarda-chuva | rain | sombrinha | sombrinha na chuva | umbrella | umbrella with rain drops | weather
⛱️	5	guarda-sol	chuva | clima | ground | guarda-sol | praia | rain | sol | sombra | sombrinha | sun | umbrella | umbrella on ground
⚡	5	alta tensão	alta | alta tensão | danger | electric | electricity | eletricidade | high | high voltage | lightning | nature | natureza | perigo | relâmpago | sinal | tensão | thunder | thunderbolt | voltage | zap
❄️	5	floco de neve	clima | cold | floco | floco de neve | frio | neve | snow | snowflake | weather
☃️	5	boneco de neve	boneco | boneco de neve | clima | cold | frio | inverno | man | neve | snow | snowman
⛄	5	boneco de neve sem neve	boneco | boneco de neve sem neve | cold | frio | inverno | man | neve | snow | snowman | snowman without snow
☄️	5	cometa	comet | cometa | espaço | estrela cadente | meteoro | satélite | space
🔥	5	fogo	af | burn | chama | fire | flame | fogo | hot | lit | litaf | tool
💧	5	gota	cold | com suor | comic | drop | droplet | engraçado | gota | gota de suor | nature | sad | suor | sweat | tear | water | weather
🌊	5	onda	mar | nature | ocean | oceano | onda | praia | surf | surfe | surfer | surfing | tsunami | water | water wave | wave | água
🎃	6	abóbora de halloween	abóbora | abóbora de halloween | celebration | comemoração | dia das bruxas | halloween | jack | jack-o-lantern | lantern | lanterna | pumpkin
🎄	6	árvore de natal	Christmas | Christmas tree | Natal | celebration | comemoração | pinheirinho | tree | árvore | árvore de natal
🎆	6	fogos de artifício	ano novo | boom | celebration | comemoração | entertainment | fireworks | fogos | fogos de artifício | yolo
🎇	6	vela estrela	boom | celebration | comemoração | fireworks | fogo de artifício | fogo de artifício vela estrela | sparkle | sparkler | vela estrela
🧨	6	bombinha	artifício | bomba | bombinha | chiando | dinamite | dynamite | estourar | explosive | explosivo | faísca | fire | firecracker | fireworks | fogo | light | luz | pirotecnia | pop | popping | roubada | spark
✨	6	brilhos	* | brilhantes | brilhos | estrelas | faíscas | magic | mágica | sparkle | sparkles | star
🎈	6	balão	aniversário | balloon | balão | birthday | celebrate | celebration | celebração | comemoração | festa | parabéns
🎉	6	cone de festa	alegria | aniversário | awesome | birthday | celebrar | celebrate | celebration | comemoração | cone | cone de festa | eba | excited | festa | hooray | oba | parabéns | party | party popper | popper | tada | woohoo
🎊	6	confete	ball | bola | celebrate | celebration | celebração | comemoração | confete | confetti | confetti ball | eba | oba | parabéns | party | woohoo
🎋	6	árvore de tanabata	Estrelas | Festival | Japanese | banner | celebration | comemoração | japonesa | papel | tanabata | tanabata tree | tiras | tree | árvore | árvore de tanabata
🎍	6	decoração de pinhos	Japanese | bamboo | bambu | celebration | comemoração | decoration | decoração de pinhas | decoração de pinhos | japonês | pine | pine decoration | pinha | plant
🎎	6	bonecas japonesas	Japanese | Japanese dolls | bonecas | bonecas japonesas | celebration | comemoração | doll | dolls | festival | japanesas | japonês
🎏	6	bandeira de carpas	bandeira | bandeira de carpas | carp | carp streamer | carpas | celebration | comemoração | koinobori | streamer
🎐	6	carrilhão de vento	bell | carrilhão de vento | celebration | chime | sino | som | vento | wind | wind chime
🎑	6	contemplação da lua	celebration | ceremony | cerimônia de contemplação da lua | comemoração | contemplação | contemplação da lua | lua | moon | moon viewing ceremony | viewing
🧧	6	envelope vermelho	boa sorte | dinheiro | envelope | envelope vermelho | gift | good | hóngbāo | lai | lai see | luck | money | presente | red | red envelope | see
🎀	6	laço de fita	celebration | comemoração | fita | laço | laço de fita | presente | ribbon
🎁	6	presente	birthday | bow | box | celebration | christmas | comemoração | embrulhado | gift | mimo | present | presente | surprise | wrapped | wrapped gift
🎗️	6	fita de lembrete	celebration | celebração | comemoração | fita de lembrete | laço | lembrete | reminder | reminder ribbon | ribbon
🎟️	6	ingresso de cinema	admission | admission tickets | cinema | entrada | ingresso | ingresso de cinema | ticket | tickets
🎫	6	ingresso	admission | entretenimento | ingresso | stub | ticket
🎖️	6	medalha militar	award | celebration | condecoração | medal | medalha | medalha militar | militar | military | military medal | prêmio
🏆	6	troféu	campeã | campeão | champion | champs | prize | prêmio | slay | sport | troféu | trophy | victory | win | winning
🏅	6	medalha esportiva	award | gold | medal | medalha | medalha esportiva | sports | sports medal | vitória | winner
🥇	6	medalha de ouro	1o. lugar | 1st | 1st place medal | 1º. lugar | first | gold | medal | medalha | medalha de ouro | ouro | place | vitória
🥈	6	medalha de prata	2nd | 2nd place medal | 2o. lugar | 2º. lugar | medal | medalha | medalha de prata | place | prata | second | segundo | silver
🥉	6	medalha de bronze	3o. lugar | 3rd | 3rd place medal | 3º. lugar | bronze | medal | medalha | medalha de bronze | place | terceiro | third
⚽	6	bola de futebol	ball | bola | bola de futebol | football | futbol | futebol | jogar | soccer | soccer ball | sport
⚾	6	bola de beisebol	ball | baseball | beisebol | bola | bola de beisebol | esportes | sport
🥎	6	softbol	ball | bola | esporte | glove | luva | softball | softbol | sports | underarm
🏀	6	bola de basquete	ball | basketball | basquete | bola | bola de basquete | cesta | esporte | hoop | jogo | sport
🏐	6	bola de vôlei	ball | bola | bola de vôlei | game | jogar | jogo | volleyball | vôlei
🏈	6	bola de futebol americano	american | american football | americano | ball | bola | bola de futebol americano | bowl | esporte | football | futebol | sport | super | super bowl
🏉	6	bola de rugby	americano | ball | bola | bola de rugby | esporte | football | futebol | rugby | rugby football | sport
🎾	6	tênis	ball | bola | esporte | racquet | raquete | sport | tennis | tênis
🥏	6	frisbee	disc | disco | esporte | flying | flying disc | frisbee | ultimate | voador
🎳	6	boliche	ball | bola | boliche | bowling | game | jogo | sport | strike
🏏	6	críquete	ball | bat | betes | bola | cricket | cricket game | críquete | game | jogo | taco
🏑	6	hóquei de campo	ball | bola | campo | field | field hockey | game | hockey | hóquei | hóquei de campo | jogo | stick | taco
🏒	6	hóquei no gelo	disco | game | gelo | hockey | hóquei | hóquei no gelo | ice | ice hockey | jogo | puck | stick | taco
🥍	6	lacrosse	ball | bastão | bola | esporte | goal | gol | lacrosse | raquete | sports | stick | taco
🏓	6	pingue-pongue	ball | bat | game | mesa | paddle | ping | ping pong | pingpong | pingue-pongue | pong | raquete | table | tennis | tênis
🏸	6	badminton	badminton | birdie | game | jogo | peteca | racquet | raquete | shuttlecock
🥊	6	luva de boxe	boxe | boxing | boxing glove | esporte | glove | luta | luva | luva de boxe
🥋	6	quimono de artes marciais	artes | arts | esporte | faixa | judo | judô | karate | karatê | marciais | martial | martial arts uniform | preta | quimono | quimono de artes marciais | taekwondo | uniform | uniforme
🥅	6	gol	esporte | futebol | goal | goal net | gol | goleira | goleiro | net | rede
⛳	6	bandeira no buraco	bandeira | bandeira no buraco | buraco | esporte | flag | flag in hole | golf | golfe | hole | sport
⛸️	6	patins de gelo	gelo | ice | ice skate | patinação | patins | patins de gelo | skate | skating
🎣	6	pesca	entertainment | entretenimento | fish | fishing | fishing pole | peixe | pesca | pescador | pescaria | pole | recreação | sport | vara
🤿	6	máscara de mergulho	diving | diving mask | esnórquel | mask | mergulhador | mergulho | máscara | máscara de mergulho | scuba | snorkel | snorkeling
🎽	6	camiseta de corrida	athletics | camiseta | camiseta de corrida | corrida | esporte | faixa | running | running shirt | sash | shirt
🎿	6	esqui	bota | esporte | esqui | esquiar | neve | ski | skis | snow | sport
🛷	6	trenó	luge | neve | sled | sledge | sleigh | snow | toboggan | tobogã | trenó
🥌	6	pedra de curling	curling | curling stone | game | jogo | pedra | pedra de curling | rock | stone
🎯	6	no alvo	alvo | bull | bullseye | certeiro | dardos | dart | direct | entertainment | game | hit | jogo | mira | mosca | no alvo | target | tiro
🪀	6	ioiô	brinquedo | fluctuate | flutua | ioiô | toy | yo-yo
🪁	6	pipa	fly | kite | papagaio | pipa | planar | soar | voar
🔫	6	pistola d’água	arma | ferramenta | gun | handgun | pistol | pistola | pistola d’água | revolver | revólver | tool | water | water pistol | weapon | água
🎱	6	bilhar	8 | 8ball | ball | bilhar | billiard | bola oito | eight | game | jogo | pool | pool 8 ball
🔮	6	bola de cristal	adivinhação | ball | bola | bola de cristal | cristal | crystal | crystal ball | destino | fairy | fairytale | fantasy | fortune | future | futuro | magic | prever | tale | tool
🪄	6	varinha mágica	bruxa | condão | magia | magic | magic wand | magician | mago | mágica | varinha | varinha mágica | wand | witch | wizard
🎮	6	videogame	controle | controller | entertainment | game | jogo | jogos | playstation | video | video game | videogame | xbox
🕹️	6	joystick	atari | controle | game | jogo | joystick | video | videogame
🎰	6	caça-níquel	aposta | azar | casino | cassino | caça-níquel | gamble | gambling | game | jogo | machine | máquina | slot | slot machine | slots
🎲	6	jogo de dado	dado | dados | dice | die | entertainment | game | game die | jogo | jogo de dado | sorte
🧩	6	quebra-cabeça	clue | dica | encaixe | interlocking | jigsaw | peça | piece | puzzle | puzzle piece | quebra-cabeça
🧸	6	ursinho de pelúcia	bear | bichinho | brinquedo | enchimento | pelúcia | plaything | plush | stuffed | teddy | teddy bear | toy | ursinho | ursinho de pelúcia | urso
🪅	6	pinhata	candy | celebrate | celebration | cinco | cinco de maio | comemoração | de | doce | festa | festival | festive | mayo | party | pinada | pinata | pinhata | piñata
🪩	6	globo de espelhos	balada | ball | boate | bola | brilho | dance | dança | dançar | disco | discoteca | espelhado | espelho | festa | glitter | globo | globo de espelhos | mirror | mirror ball | night | party
🪆	6	boneca russa	babooshka | baboushka | babushka | boneca | boneca russa | doll | dolls | matriosca | matrioska | matryoshka | nesting | nesting dolls | russa | russia
♠️	6	naipe de espadas	baralho | card | carta | espadas | game | jogo | naipe | naipe de espadas | spade | spade suit | suit
♥️	6	naipe de copas	baralho | card | carta | copas | emotion | game | heart | heart suit | hearts | jogo | naipe | naipe de copas | s2 | suit
♦️	6	naipe de ouros	baralho | card | carta | diamond | diamond suit | game | jogo | naipe | naipe de ouros | ouro | suit
♣️	6	naipe de paus	baralho | card | carta | club | club suit | clubs | game | jogo | naipe | naipe de paus | paus | suit
♟️	6	peão de xadrez	chess | chess pawn | dupe | expendable | pawn | peão | peão de xadrez | truque | xadrez
🃏	6	curinga	baralho | card | carta | coringa | curinga | game | jogo | joker | wildcard
🀄	6	dragão vermelho de mahjong	dragon | dragão | dragão vermelho de mahjong | game | jogo | mahjong | mahjong red dragon | peça | red | vermelho
🎴	6	carta de flores	Hanafuda | Japanese | baralho | card | cards | carta de baralho | carta de flores | flores | flower | flower playing cards | game | jogo de baralho | playing
🎭	6	máscara	actor | actress | art | arte | arts | ator | atriz | drama | dramática | entertainment | entretenimento | espetáculo | mask | máscara | performance | performing | performing arts | peça | teatro | theater | theatre | thespian
🖼️	6	quadro emoldurado	art | arte | emoldurado | frame | framed | framed picture | moldura | museu | museum | painting | picture | pintura | quadro | quadro emoldurado
🎨	6	paleta de tintas	art | arte | artist | artist palette | artista | artsy | arty | artística | colorful | creative | entertainment | museu | museum | painter | painting | paleta | paleta de tintas | palette | pintor | pintura | tinta
🧵	6	carretel	agulha | barbante | carretel | costura | linha | needle | sewing | spool | string | thread
🪡	6	agulha de costura	agulha | agulha de costura | alfaiataria | bordados | costura | embroidery | linha | needle | pontos | sew | sewing | sewing needle | stitches | suturas | sutures | tailoring | thread | vagonite
🧶	6	novelo	ball | bola | crochet | crochê | knit | lã | novelo | tricotar | tricô | yarn
🪢	6	nó	amarrar | cord | corda | cordel | emaranhado | fio | knot | laço | marinheiro | nó | rope | tangled | tie | twine | twist
👓	7	óculos	acessório | clothing | eye | eyeglasses | eyewear | glasses | óculos
🕶️	7	óculos escuros	dark | eye | eyewear | glasses | sunglasses | óculos | óculos de sol | óculos escuros
🥽	7	óculos de proteção	dive | eye | goggles | mergulho | natação | olhos | protection | proteção | scuba | ski | solda | soldagem | swimming | welding | óculos | óculos de proteção
